mid_lat,mid_lon,bearing_deg
54.242,-8.635,0.0
54.2405,-8.635,0.0
54.2395,-8.636,49.5
54.239,-8.636,90.0
54.24,-8.634,30.3
54.2415,-8.6325,30.3
54.2425,-8.632,0.0
54.243,-8.631,90.0
54.2425,-8.63,0.0
54.242,-8.629,90.0
54.242,-8.627,90.0
54.241,-8.6265,16.3
54.24,-8.6265,90.0
54.2395,-8.6265,30.3
54.2385,-8.6275,30.3
54.238,-8.6275,90.0
54.2375,-8.627,0.0
54.237,-8.626,90.0
54.2365,-8.6235,119.7
54.236,-8.6215,90.0
54.236,-8.6205,90.0
54.236,-8.619,90.0
54.2355,-8.6175,149.7
54.235,-8.6165,90.0
54.235,-8.6155,90.0
54.235,-8.6145,90.0
54.2345,-8.614,0.0
54.2345,-8.6135,30.3
54.2345,-8.613,0.0
54.234,-8.6125,90.0
54.2335,-8.612,0.0
54.2335,-8.6125,149.7
54.2335,-8.6135,30.3
54.2325,-8.6125,119.7
54.2315,-8.611,0.0
54.231,-8.6115,90.0
54.232,-8.6125,163.7
54.2325,-8.613,0.0
54.2315,-8.613,0.0
54.231,-8.6125,90.0
54.231,-8.611,90.0
54.2315,-8.61,0.0
54.2315,-8.6085,119.7
54.23,-8.607,0.0
54.2295,-8.6065,30.3
54.23,-8.6055,90.0
54.2295,-8.605,0.0
54.2285,-8.6055,30.3
54.226,-8.6055,171.7
54.224,-8.6045,90.0
54.2235,-8.604,0.0
54.223,-8.603,90.0
54.223,-8.601,90.0
54.223,-8.599,90.0
54.2235,-8.595,74.1
54.2235,-8.591,130.5
54.223,-8.5905,90.0
54.2225,-8.5915,30.3
54.2155,-8.59,169.8
54.209,-8.587,90.0
54.2085,-8.585,130.5
54.2075,-8.582,113.1
54.208,-8.5775,55.6
54.2095,-8.575,0.0
54.2105,-8.575,0.0
54.211,-8.5745,90.0
54.2115,-8.5735,30.3
54.2125,-8.5735,149.7
54.2135,-8.574,0.0
54.2145,-8.575,130.5
54.2155,-8.576,0.0
54.216,-8.5765,90.0
54.2165,-8.5775,149.7
54.217,-8.5775,90.0
54.2165,-8.577,0.0
54.2165,-8.5745,71.1
54.217,-8.571,90.0
54.2165,-8.5675,108.9
54.217,-8.5605,69.2
54.218,-8.5525,90.0
54.218,-8.548,90.0
54.2175,-8.5455,119.7
54.2165,-8.5415,108.9
54.2155,-8.538,130.5
54.2155,-8.534,74.1
54.216,-8.529,90.0
54.216,-8.526,90.0
54.2165,-8.525,0.0
54.2165,-8.524,130.5
54.2165,-8.5225,30.3
54.217,-8.521,90.0
54.2175,-8.519,49.5
54.218,-8.5175,90.0
54.218,-8.5165,90.0
54.217,-8.5155,163.7
54.2155,-8.514,130.5
54.2145,-8.5125,149.7
54.215,-8.5125,163.7
54.216,-8.512,90.0
54.216,-8.5105,90.0
54.2165,-8.509,49.5
54.2175,-8.508,0.0
54.218,-8.5075,90.0
54.2185,-8.507,0.0
54.219,-8.508,90.0
54.219,-8.5095,90.0
54.219,-8.511,90.0
54.2195,-8.5135,119.7
54.2205,-8.515,0.0
54.221,-8.5155,90.0
54.221,-8.5165,90.0
54.2205,-8.519,66.8
54.2205,-8.5215,149.7
54.2215,-8.5225,149.7
54.222,-8.5265,90.0
54.2245,-8.532,154.9
54.2275,-8.534,0.0
54.2285,-8.533,49.5
54.2285,-8.5335,30.3
54.228,-8.5355,90.0
54.228,-8.5375,90.0
54.2275,-8.537,130.5
54.226,-8.536,0.0
54.2245,-8.536,0.0
54.2235,-8.5355,149.7
54.2225,-8.5355,30.3
54.2225,-8.536,0.0
54.2235,-8.5365,149.7
54.2235,-8.537,0.0
54.2225,-8.537,0.0
54.222,-8.5375,90.0
54.2225,-8.539,130.5
54.2225,-8.5405,30.3
54.222,-8.5405,90.0
54.2215,-8.5405,30.3
54.222,-8.543,130.5
54.2235,-8.5455,149.7
54.224,-8.5455,90.0
54.224,-8.5435,90.0
54.2245,-8.5415,30.3
54.225,-8.5415,90.0
54.2255,-8.543,130.5
54.2255,-8.545,49.5
54.2255,-8.546,0.0
54.226,-8.5455,90.0
54.226,-8.544,90.0
54.2265,-8.5425,30.3
54.2275,-8.5425,149.7
54.2285,-8.543,0.0
54.2295,-8.5435,149.7
54.23,-8.545,90.0
54.23,-8.547,90.0
54.23,-8.5485,90.0
54.2305,-8.5495,149.7
54.2305,-8.552,66.8
54.23,-8.555,90.0
54.23,-8.557,90.0
54.23,-8.5595,90.0
54.2305,-8.561,0.0
54.2305,-8.5625,60.3
54.2305,-8.5645,149.7
54.231,-8.566,90.0
54.2315,-8.568,130.5
54.232,-8.5695,90.0
54.2325,-8.5705,149.7
54.233,-8.572,90.0
54.2335,-8.573,0.0
54.2345,-8.5735,149.7
54.2355,-8.5745,149.7
54.236,-8.5745,90.0
54.2355,-8.5735,149.7
54.235,-8.5725,90.0
54.236,-8.573,149.7
54.2375,-8.574,0.0
54.2385,-8.5745,149.7
54.2395,-8.5745,30.3
54.2395,-8.574,0.0
54.2395,-8.573,49.5
54.2405,-8.5725,149.7
54.2415,-8.5735,149.7
54.242,-8.5745,90.0
54.242,-8.5755,90.0
54.2425,-8.5755,30.3
54.243,-8.5755,90.0
54.243,-8.5765,90.0
54.2435,-8.577,0.0
54.244,-8.578,90.0
54.2445,-8.579,0.0
54.2455,-8.58,130.6
54.246,-8.5815,90.0
54.246,-8.5825,90.0
54.2465,-8.584,130.6
54.2465,-8.5855,30.3
54.2465,-8.586,0.0
54.247,-8.5865,90.0
54.2475,-8.587,0.0
54.248,-8.5865,90.0
54.2485,-8.586,0.0
54.2495,-8.5865,149.7
54.2505,-8.587,0.0
54.2515,-8.5875,149.7
54.2525,-8.589,130.6
54.253,-8.5905,90.0
54.2535,-8.5925,119.7
54.2535,-8.5955,60.3
54.2535,-8.598,130.6
54.2545,-8.599,0.0
54.256,-8.5995,163.7
54.2575,-8.6005,149.7
54.259,-8.6015,163.7
54.2605,-8.6025,149.7
54.261,-8.6035,90.0
54.261,-8.605,90.0
54.2605,-8.6125,82.5
54.2595,-8.619,0.0
54.259,-8.6185,90.0
54.258,-8.6175,163.7
54.2565,-8.6175,30.3
54.2555,-8.6195,60.3
54.2545,-8.621,0.0
54.254,-8.6205,90.0
54.2535,-8.6195,149.7
54.253,-8.6195,90.0
54.253,-8.621,90.0
54.2535,-8.623,130.6
54.2545,-8.624,0.0
54.256,-8.624,0.0
54.258,-8.624,0.0
54.2605,-8.623,21.3
54.263,-8.6205,41.2
54.2655,-8.616,49.4
54.2695,-8.6105,30.3
54.273,-8.6075,16.3
54.2755,-8.6065,11.0
54.2775,-8.6065,149.7
54.2785,-8.6075,149.7
54.2795,-8.609,130.6
54.281,-8.6095,16.3
54.2825,-8.6105,119.7
54.2835,-8.612,0.0
54.284,-8.6115,90.0
54.2835,-8.61,130.6
54.2825,-8.608,130.6
54.282,-8.606,90.0
54.2825,-8.6045,30.3
54.283,-8.603,90.0
54.2825,-8.602,0.0
54.282,-8.6015,90.0
54.282,-8.5995,90.0
54.283,-8.5955,55.6
54.284,-8.5925,90.0
54.2835,-8.5905,119.7
54.2825,-8.589,0.0
54.2815,-8.59,49.4
54.2795,-8.59,158.7
54.2775,-8.5875,119.7
54.2765,-8.585,130.6
54.2765,-8.5815,71.1
54.277,-8.5785,90.0
54.2775,-8.5785,149.7
54.2785,-8.579,0.0
54.279,-8.5785,90.0
54.2785,-8.5755,108.9
54.278,-8.5725,90.0
54.2775,-8.5715,149.7
54.277,-8.5715,90.0
54.2765,-8.572,0.0
54.2755,-8.5715,149.7
54.275,-8.5705,90.0
54.2755,-8.5705,149.7
54.276,-8.5705,90.0
54.276,-8.5695,90.0
54.276,-8.5685,90.0
54.276,-8.567,90.0
54.276,-8.564,90.0
54.2765,-8.563,0.0
54.2765,-8.5625,149.7
54.276,-8.5625,90.0
54.2765,-8.5615,60.3
54.277,-8.5605,90.0
54.277,-8.56,90.0
54.2775,-8.5585,30.3
54.278,-8.5575,90.0
54.278,-8.5565,90.0
54.2785,-8.5545,60.3
54.2795,-8.5525,30.3
54.28,-8.5485,90.0
54.28,-8.5435,90.0
54.28,-8.5385,90.0
54.2795,-8.531,102.1
54.2785,-8.525,113.2
54.278,-8.522,90.0
54.2775,-8.5205,149.7
54.277,-8.5195,90.0
54.277,-8.5185,90.0
54.2765,-8.518,0.0
54.277,-8.516,49.4
54.2785,-8.514,0.0
54.281,-8.511,41.2
54.283,-8.507,90.0
54.2825,-8.503,105.9
54.2825,-8.4985,60.3
54.284,-8.498,149.7
54.2855,-8.497,66.8
54.285,-8.4945,163.7
54.283,-8.4925,138.8
54.2805,-8.4885,135.8
54.279,-8.4855,90.0
54.279,-8.4845,90.0
54.2775,-8.482,142.1
54.2755,-8.4795,149.7
54.2745,-8.4775,149.7
54.274,-8.4765,90.0
54.2735,-8.4755,149.7
54.2735,-8.475,0.0
54.273,-8.475,0.0
54.272,-8.4745,90.0
54.273,-8.474,0.0
54.2745,-8.4745,149.7
54.2755,-8.476,130.6
54.2755,-8.4775,30.3
54.2755,-8.4785,30.3
54.2765,-8.4785,149.7
54.277,-8.478,90.0
54.277,-8.4765,90.0
54.2775,-8.4755,30.3
54.2785,-8.475,0.0
54.2785,-8.4765,60.3
54.2785,-8.48,113.2
54.2795,-8.4835,119.7
54.2805,-8.486,130.6
54.2815,-8.4865,30.3
54.282,-8.4845,90.0
54.282,-8.482,90.0
54.282,-8.48,90.0
54.2825,-8.4785,30.3
54.283,-8.4775,90.0
54.284,-8.4775,163.7
54.285,-8.479,90.0
54.285,-8.4795,90.0
54.2855,-8.479,0.0
54.2865,-8.479,0.0
54.287,-8.4795,90.0
54.2865,-8.4795,149.7
54.2865,-8.4805,119.7
54.2875,-8.484,113.2
54.288,-8.4875,90.0
54.2885,-8.4895,149.7
54.2895,-8.49,0.0
54.29,-8.4905,90.0
54.289,-8.491,0.0
54.288,-8.4905,90.0
54.2875,-8.4895,149.7
54.287,-8.49,90.0
54.2865,-8.4915,30.3
54.286,-8.4915,90.0
54.2855,-8.49,130.6
54.285,-8.49,90.0
54.2855,-8.4915,149.7
54.287,-8.492,0.0
54.29,-8.492,0.0
54.2935,-8.496,122.7
54.2955,-8.5025,108.9
54.297,-8.5085,116.1
54.299,-8.5135,138.8
54.3,-8.5155,90.0
54.3005,-8.518,113.2
54.3015,-8.521,130.6
54.3025,-8.5245,108.9
54.303,-8.5275,90.0
54.3025,-8.531,74.1
54.302,-8.535,90.0
54.3025,-8.539,105.9
54.304,-8.5445,124.4
54.3045,-8.549,66.8
54.304,-8.5515,90.0
54.305,-8.552,0.0
54.3055,-8.5515,149.7
54.305,-8.5505,90.0
54.3055,-8.5495,30.3
54.306,-8.5505,90.0
54.3055,-8.5565,79.2
54.305,-8.5635,90.0
54.305,-8.567,90.0
54.305,-8.5685,90.0
54.305,-8.5705,90.0
54.305,-8.5725,90.0
54.3055,-8.574,130.6
54.3065,-8.576,130.6
54.3075,-8.575,66.8
54.309,-8.5725,16.3
54.3105,-8.5715,30.3
54.3125,-8.571,0.0
54.316,-8.5715,171.7
54.318,-8.5725,90.0
54.319,-8.5735,163.7
54.32,-8.575,90.0
54.321,-8.5745,41.2
54.3225,-8.572,49.4
54.323,-8.5695,90.0
54.324,-8.5675,16.3
54.326,-8.5665,16.3
54.328,-8.5665,163.7
54.33,-8.568,149.8
54.3325,-8.5695,169.0
54.335,-8.569,30.2
54.337,-8.567,30.2
54.338,-8.5655,90.0
54.3375,-8.565,0.0
54.3365,-8.565,0.0
54.3345,-8.5655,11.0
54.3315,-8.564,142.1
54.3295,-8.562,0.0
54.3285,-8.562,0.0
54.326,-8.561,163.7
54.3235,-8.5595,149.7
54.3225,-8.558,130.6
54.3215,-8.556,130.6
54.321,-8.5545,90.0
54.321,-8.553,90.0
54.3205,-8.552,0.0
54.32,-8.5495,90.0
54.319,-8.543,113.2
54.3175,-8.5375,119.7
54.316,-8.533,119.7
54.3145,-8.5225,96.5
54.3145,-8.512,74.1
54.3155,-8.509,0.0
54.316,-8.5085,90.0
54.316,-8.5075,90.0
54.317,-8.5065,16.3
54.3185,-8.5055,30.3
54.319,-8.5045,90.0
54.32,-8.502,49.4
54.3215,-8.5005,149.7
54.3225,-8.501,0.0
54.323,-8.5005,90.0
54.3245,-8.5045,119.8
54.3265,-8.509,0.0
54.327,-8.5095,90.0
54.3275,-8.5095,30.2
54.3285,-8.5085,30.2
54.329,-8.5075,90.0
54.3295,-8.508,130.6
54.3295,-8.5095,30.2
54.3285,-8.5105,30.2
54.328,-8.513,90.0
54.3285,-8.5165,119.8
54.3295,-8.5215,103.8
54.33,-8.526,90.0
54.331,-8.528,149.8
54.332,-8.5315,90.0
54.332,-8.535,90.0
54.3325,-8.5355,30.2
54.3325,-8.536,49.4
54.332,-8.5365,90.0
54.3315,-8.5365,30.2
54.331,-8.539,90.0
54.3305,-8.5415,30.2
54.3295,-8.5425,30.2
54.329,-8.5435,90.0
54.329,-8.5445,90.0
54.3295,-8.5455,149.8
54.3305,-8.546,0.0
54.3315,-8.5465,149.8
54.332,-8.5485,90.0
54.3325,-8.55,0.0
54.333,-8.549,90.0
54.333,-8.547,90.0
54.333,-8.5455,90.0
54.3335,-8.5445,30.2
54.3345,-8.543,49.4
54.3355,-8.541,49.4
54.3365,-8.5395,30.2
54.337,-8.5385,90.0
54.3365,-8.5375,149.8
54.3355,-8.5365,149.8
54.3365,-8.537,158.8
54.3375,-8.5375,149.8
54.337,-8.538,90.0
54.3375,-8.541,113.2
54.338,-8.5455,90.0
54.338,-8.5485,90.0
54.3385,-8.549,0.0
54.34,-8.5505,138.8
54.341,-8.553,90.0
54.3415,-8.554,0.0
54.342,-8.5565,90.0
54.342,-8.5615,90.0
54.342,-8.566,90.0
54.342,-8.5695,90.0
54.3425,-8.5725,119.8
54.3435,-8.5755,119.8
54.3435,-8.58,74.0
54.3425,-8.585,66.8
54.3425,-8.588,130.6
54.343,-8.5915,90.0
54.3425,-8.595,49.4
54.342,-8.597,90.0
54.342,-8.5985,90.0
54.3415,-8.5985,149.8
54.34,-8.6,49.4
54.339,-8.606,90.0
54.3385,-8.612,66.8
54.338,-8.615,90.0
54.3365,-8.6165,11.0
54.335,-8.6185,90.0
54.335,-8.6225,90.0
54.335,-8.629,90.0
54.335,-8.6355,90.0
54.3345,-8.6405,71.1
54.333,-8.6445,41.2
54.3315,-8.6465,30.2
54.329,-8.645,149.8
54.325,-8.643,0.0
54.3235,-8.643,0.0
54.3235,-8.6435,30.3
54.323,-8.643,90.0
54.3225,-8.642,0.0
54.3215,-8.642,0.0
54.3215,-8.643,130.6
54.322,-8.6445,90.0
54.3225,-8.6455,149.7
54.323,-8.649,90.0
54.323,-8.6525,90.0
54.3235,-8.6535,149.7
54.324,-8.6545,90.0
54.3245,-8.656,130.6
54.3245,-8.6565,149.7
54.324,-8.6565,90.0
54.325,-8.6575,163.7
54.3265,-8.6585,149.8
54.328,-8.658,30.2
54.329,-8.6565,90.0
54.3295,-8.6555,30.2
54.33,-8.6525,90.0
54.33,-8.6495,90.0
54.3305,-8.6485,30.2
54.3315,-8.648,0.0
54.3325,-8.6495,119.8
54.3335,-8.651,0.0
54.334,-8.6505,90.0
54.334,-8.649,90.0
54.3345,-8.648,0.0
54.3355,-8.6485,149.8
54.338,-8.651,149.8
54.3415,-8.655,142.1
54.345,-8.6625,122.0
54.347,-8.6705,90.0
54.347,-8.674,90.0
54.348,-8.675,0.0
54.349,-8.6755,90.0
54.3485,-8.676,0.0
54.3485,-8.6765,149.8
54.3485,-8.6775,30.2
54.3485,-8.679,130.6
54.349,-8.6795,90.0
54.349,-8.677,90.0
54.3495,-8.6735,60.2
54.35,-8.671,90.0
54.3505,-8.6695,30.2
54.3525,-8.6695,169.0
54.3545,-8.6705,149.8
54.3555,-8.672,130.6
54.3555,-8.674,49.4
54.355,-8.6755,90.0
54.355,-8.6765,90.0
54.3555,-8.6775,149.8
54.356,-8.6785,90.0
54.3555,-8.6805,60.2
54.356,-8.681,30.2
54.3575,-8.6795,30.2
54.3585,-8.6765,71.1
54.358,-8.6745,16.2
54.357,-8.6745,90.0
54.357,-8.6735,90.0
54.357,-8.6725,90.0
54.3585,-8.672,0.0
54.3605,-8.6725,149.8
54.3615,-8.674,130.6
54.3615,-8.675,0.0
54.361,-8.6755,90.0
54.3605,-8.6765,30.2
54.3595,-8.6775,30.2
54.3595,-8.679,130.6
54.3605,-8.6785,60.2
54.361,-8.676,90.0
54.362,-8.6745,16.2
54.364,-8.672,49.4
54.3645,-8.67,0.0
54.3635,-8.67,0.0
54.3625,-8.669,130.6
54.362,-8.667,90.0
54.3625,-8.665,49.4
54.3635,-8.663,49.4
54.3645,-8.6615,30.2
54.3655,-8.6605,30.2
54.3665,-8.6585,60.2
54.367,-8.6555,90.0
54.367,-8.653,90.0
54.3675,-8.6525,149.8
54.3685,-8.6515,60.2
54.3695,-8.6485,60.2
54.37,-8.645,90.0
54.3705,-8.6425,30.2
54.371,-8.6415,90.0
54.371,-8.6405,90.0
54.3705,-8.64,0.0
54.37,-8.6395,90.0
54.37,-8.6385,90.0
54.3695,-8.637,130.6
54.3695,-8.6355,30.2
54.37,-8.634,90.0
54.3705,-8.6325,30.2
54.371,-8.6315,90.0
54.3705,-8.6305,149.8
54.369,-8.6285,138.9
54.368,-8.626,90.0
54.3685,-8.624,49.4
54.37,-8.6225,16.2
54.372,-8.6215,16.2
54.3745,-8.621,0.0
54.377,-8.62,30.2
54.3785,-8.619,0.0
54.3795,-8.6175,60.2
54.3805,-8.615,49.4
54.3815,-8.61,77.9
54.3825,-8.604,66.8
54.3835,-8.601,49.4
54.384,-8.5995,90.0
54.384,-8.597,90.0
54.3845,-8.5935,60.2
54.386,-8.59,49.3
54.3875,-8.587,49.3
54.389,-8.584,49.3
54.3905,-8.582,0.0
54.391,-8.5805,90.0
54.391,-8.578,90.0
54.391,-8.576,90.0
54.391,-8.5735,90.0
54.392,-8.571,30.2
54.3935,-8.5695,30.2
54.394,-8.5695,90.0
54.395,-8.5705,163.8
54.3965,-8.571,0.0
54.397,-8.5705,90.0
54.397,-8.5695,90.0
54.398,-8.569,0.0
54.3995,-8.5695,149.8
54.4,-8.5705,90.0
54.4,-8.572,90.0
54.3995,-8.574,49.3
54.4,-8.574,30.2
54.403,-8.5725,8.3
54.406,-8.571,30.2
54.408,-8.5695,16.2
54.4095,-8.569,0.0
54.409,-8.567,130.7
54.4075,-8.5645,149.8
54.407,-8.5635,90.0
54.4065,-8.563,0.0
54.4055,-8.562,130.7
54.405,-8.5595,90.0
54.405,-8.556,90.0
54.406,-8.548,74.0
54.4085,-8.5385,53.6
54.412,-8.5315,45.5
54.4145,-8.527,49.3
54.416,-8.526,0.0
54.417,-8.5265,90.0
54.4175,-8.527,0.0
54.4185,-8.5285,119.8
54.4195,-8.53,0.0
54.42,-8.5295,90.0
54.4195,-8.529,0.0
54.4185,-8.528,130.7
54.418,-8.5265,90.0
54.4185,-8.5245,60.2
54.4195,-8.5225,30.2
54.4205,-8.5215,30.2
54.4215,-8.5215,149.8
54.4225,-8.5215,30.2
54.4225,-8.5205,149.8
54.422,-8.5195,90.0
54.4235,-8.5175,30.2
54.4245,-8.5145,119.8
54.4245,-8.5115,60.2
54.4245,-8.509,130.7
54.424,-8.5085,90.0
54.424,-8.5095,90.0
54.422,-8.512,30.2
54.42,-8.516,90.0
54.4195,-8.5185,30.2
54.4185,-8.519,0.0
54.418,-8.5185,90.0
54.418,-8.516,90.0
54.417,-8.5155,41.1
54.416,-8.518,90.0
54.4155,-8.519,0.0
54.4155,-8.5205,119.8
54.4155,-8.5235,60.2
54.4145,-8.5255,30.2
54.4135,-8.526,0.0
54.413,-8.5255,90.0
54.4125,-8.5255,30.2
54.412,-8.527,90.0
54.411,-8.529,30.2
54.41,-8.5305,90.0
54.4085,-8.533,37.8
54.407,-8.5355,90.0
54.407,-8.5365,90.0
54.407,-8.538,90.0
54.4065,-8.5395,30.2
54.406,-8.541,90.0
54.4055,-8.543,49.3
54.404,-8.5475,63.9
54.403,-8.553,90.0
54.4035,-8.5575,109.0
54.404,-8.5605,90.0
54.4025,-8.5625,30.2
54.4005,-8.5635,149.8
54.399,-8.5625,163.8
54.3975,-8.5605,119.8
54.397,-8.558,90.0
54.3965,-8.5565,149.8
54.396,-8.5555,90.0
54.3965,-8.5545,30.2
54.3965,-8.5535,149.8
54.3955,-8.5525,149.8
54.395,-8.5525,90.0
54.395,-8.5535,90.0
54.3945,-8.554,0.0
54.394,-8.552,90.0
54.3935,-8.5485,119.8
54.393,-8.546,90.0
54.3945,-8.544,0.0
54.3945,-8.545,49.3
54.394,-8.5465,90.0
54.394,-8.5475,90.0
54.3945,-8.549,130.7
54.3955,-8.55,0.0
54.3965,-8.5505,149.8
54.3975,-8.547,77.9
54.3985,-8.5425,30.2
54.3995,-8.5415,30.2
54.4,-8.54,90.0
54.401,-8.537,49.3
54.402,-8.534,90.0
54.4025,-8.532,49.3
54.4035,-8.5315,149.8
54.404,-8.5325,90.0
54.4045,-8.5325,30.2
54.4045,-8.5315,149.8
54.4045,-8.53,49.3
54.4045,-8.529,0.0
54.4035,-8.5295,30.2
54.403,-8.529,90.0
54.4035,-8.528,0.0
54.404,-8.5275,90.0
54.4045,-8.527,0.0
54.4055,-8.5265,30.2
54.4065,-8.5255,30.2
54.407,-8.524,90.0
54.408,-8.521,49.3
54.4095,-8.519,0.0
54.4105,-8.5195,149.8
54.412,-8.5175,55.5
54.413,-8.514,90.0
54.4135,-8.5105,71.0
54.414,-8.5055,90.0
54.4145,-8.503,0.0
54.415,-8.5025,90.0
54.415,-8.501,90.0
54.415,-8.4995,90.0
54.4155,-8.4985,30.2
54.417,-8.4945,63.8
54.419,-8.49,30.2
54.42,-8.4885,90.0
54.4205,-8.4875,30.2
54.4215,-8.487,0.0
54.4225,-8.487,0.0
54.423,-8.4875,90.0
54.424,-8.4885,163.8
54.426,-8.488,30.2
54.4295,-8.485,25.0
54.4325,-8.482,49.3
54.433,-8.4795,90.0
54.433,-8.4775,90.0
54.4335,-8.477,0.0
54.435,-8.4745,55.5
54.438,-8.4695,36.0
54.441,-8.4675,163.8
54.4445,-8.4685,173.4
54.4475,-8.4695,149.8
54.4485,-8.4705,149.8
54.449,-8.472,90.0
54.4495,-8.4735,149.8
54.451,-8.475,149.8
54.452,-8.4765,90.0
54.452,-8.478,90.0
54.4515,-8.48,49.3
54.452,-8.483,130.7
54.4535,-8.486,130.7
54.454,-8.4865,90.0
54.4535,-8.4845,119.8
54.453,-8.4805,90.0
54.4535,-8.479,130.7
54.454,-8.4785,90.0
54.454,-8.4765,90.0
54.4545,-8.4755,30.2
54.4555,-8.475,0.0
54.4565,-8.475,0.0
54.4575,-8.475,0.0
54.458,-8.4745,90.0
54.4585,-8.4745,149.8
54.4595,-8.474,49.3
54.46,-8.4725,90.0
54.4595,-8.4715,149.8
54.4595,-8.4705,30.2
54.4605,-8.47,0.0
54.461,-8.469,90.0
54.4605,-8.468,0.0
54.4605,-8.4675,30.2
54.461,-8.466,90.0
54.462,-8.4655,163.8
54.4625,-8.4665,30.2
54.4625,-8.4675,149.8
54.4635,-8.4675,30.2
54.464,-8.468,90.0
54.464,-8.4685,90.0
54.4645,-8.468,0.0
54.4655,-8.4685,149.8
54.466,-8.4695,90.0
54.4665,-8.47,0.0
54.4685,-8.4695,11.0
54.4695,-8.469,0.0
54.4695,-8.4685,30.2
54.4695,-8.468,0.0
54.469,-8.4675,90.0
54.47,-8.467,0.0
54.471,-8.4665,90.0
54.4705,-8.4655,149.8
54.4705,-8.4645,30.2
54.471,-8.4635,90.0
54.4715,-8.462,49.3
54.472,-8.4605,90.0
54.472,-8.4595,90.0
54.4725,-8.459,0.0
54.473,-8.4575,90.0
54.473,-8.4555,90.0
54.4725,-8.454,130.7
54.472,-8.452,90.0
54.4715,-8.4505,149.8
54.471,-8.4495,90.0
54.4705,-8.4485,149.8
54.4695,-8.4475,149.8
54.4675,-8.447,0.0
54.466,-8.4475,90.0
54.465,-8.449,30.2
54.4635,-8.4505,30.2
54.4625,-8.4515,30.2
54.461,-8.4515,163.8
54.4585,-8.449,142.2
54.4565,-8.4455,119.8
54.4555,-8.442,113.3
54.4545,-8.44,0.0
54.4535,-8.4395,149.8
54.4535,-8.439,0.0
54.4545,-8.439,0.0
54.455,-8.432,90.0
54.4555,-8.424,49.3
54.4555,-8.4225,149.8
54.4555,-8.4215,30.2
54.456,-8.4205,90.0
54.456,-8.4195,90.0
54.456,-8.418,90.0
54.457,-8.415,49.3
54.458,-8.4125,90.0
54.4585,-8.4115,30.2
54.46,-8.409,49.3
54.4615,-8.405,66.7
54.4625,-8.4025,30.2
54.463,-8.4015,90.0
54.463,-8.4005,90.0
54.4635,-8.3995,30.2
54.4635,-8.398,130.7
54.463,-8.396,90.0
54.4635,-8.3935,60.2
54.4645,-8.39,66.7
54.4655,-8.3865,60.2
54.466,-8.384,90.0
54.3015,-8.579,0.0
54.3005,-8.5775,119.7
54.2995,-8.577,49.4
54.2985,-8.58,66.8
54.297,-8.5825,16.3
54.294,-8.583,0.0
54.29,-8.584,16.3
54.2875,-8.586,49.4
54.287,-8.588,90.0
54.287,-8.59,90.0
54.288,-8.593,130.6
54.2905,-8.5945,11.0
54.293,-8.595,149.7
54.2945,-8.595,49.4
54.296,-8.5935,16.3
54.298,-8.5935,163.7
54.2995,-8.5945,149.7
54.2995,-8.5965,60.3
54.2995,-8.5985,149.7
54.2995,-8.599,0.0
54.2995,-8.5995,149.7
54.3,-8.5995,90.0
54.301,-8.598,30.3
54.3025,-8.5965,30.3
54.3035,-8.595,49.4
54.3045,-8.594,0.0
54.3055,-8.593,49.4
54.306,-8.5915,90.0
54.306,-8.5905,90.0
54.3055,-8.5895,149.7
54.3045,-8.5865,108.9
54.303,-8.5825,138.8
54.302,-8.58,90.0
54.429,-8.6615,90.0
54.4295,-8.6615,30.2
54.4295,-8.6625,30.2
54.429,-8.664,90.0
54.4285,-8.6655,30.2
54.4285,-8.667,130.7
54.4285,-8.668,0.0
54.4285,-8.669,130.7
54.4285,-8.6695,149.8
54.428,-8.6695,90.0
54.4285,-8.67,0.0
54.429,-8.67,90.0
54.4295,-8.6705,30.2
54.4305,-8.6705,149.8
54.431,-8.6715,90.0
54.4315,-8.672,0.0
54.432,-8.6725,90.0
54.4325,-8.673,0.0
54.4335,-8.671,66.7
54.435,-8.6665,55.5
54.436,-8.663,90.0
54.436,-8.6605,90.0
54.436,-8.6575,90.0
54.4355,-8.6535,109.0
54.434,-8.648,119.8
54.432,-8.6475,55.5
54.4305,-8.654,77.9
54.43,-8.6585,90.0
54.43,-8.66,90.0
54.4295,-8.6605,149.8
54.429,-8.6605,90.0
54.4255,-8.504,0.0
54.426,-8.5025,90.0
54.4265,-8.499,66.7
54.426,-8.495,130.7
54.424,-8.492,149.8
54.4225,-8.491,0.0
54.4215,-8.491,0.0
54.421,-8.4915,90.0
54.421,-8.493,90.0
54.42,-8.4955,41.1
54.4185,-8.497,0.0
54.418,-8.498,90.0
54.4185,-8.499,0.0
54.419,-8.5,90.0
54.42,-8.5015,163.8
54.4225,-8.5015,11.0
54.4245,-8.501,0.0
54.4255,-8.5015,149.8
54.4255,-8.503,49.3
54.3025,-8.5575,30.3
54.301,-8.564,74.1
54.3005,-8.5715,119.7
54.301,-8.5735,90.0
54.3015,-8.5735,30.3
54.302,-8.5715,90.0
54.3025,-8.5685,60.3
54.303,-8.5655,90.0
54.303,-8.5605,90.0
54.2875,-8.6125,30.3
54.2875,-8.613,0.0
54.288,-8.611,90.0
54.288,-8.608,90.0
54.288,-8.6065,90.0
54.2875,-8.605,130.6
54.2865,-8.6035,149.7
54.2855,-8.6035,30.3
